1.647119541653533081e-01,1.385544661631962882e+00,2.656052012585738073e-02,-1.539471518093859723e-02,2.345260910433232676e-02,7.910848778517963475e-02,1.027942868485233752e-01,-1.957046310511289799e-01,2.410005777049863407e-01,3.650611977682718858e-04,-2.124313193710473512e-03,-5.901597964208313840e-01,6.173464016390491083e-02,5.822919179561297787e-02,-6.175777772200993603e-03,-3.978875845641413056e-01,-5.955150841400411732e-01,-2.845159136906297848e-01,-9.313500946488172394e-01,-2.727328307847627364e-01,-7.255276806465422723e-01,-3.997020875060912082e-01,1.088412919851579619e-01,-4.510086365215957294e-01,-1.163415864666260749e-02,3.771405737343017789e-02,2.050194938878855400e-01,1.995332685234379178e-01,-1.181544974639564451e-03,1.944643278730978642e-01,2.261600409303517190e-01,2.091756064130775028e-01,4.427008965325652246e-01,1.139932692441102402e-01,-3.534656854537209236e-01,-3.109788374909915401e-02,-5.449699584499321028e-03,6.730604109914216371e-02,-8.114069318760546157e-01,-1.327895418154916574e-01,-1.475433800348956437e-01,-9.185170598727071534e-02,1.757525802542924537e-02,-2.115704536266144534e-02,7.379450079740353108e-02,3.555461446215056331e-01,2.046191214087782761e-01,2.750328665456389099e-01,6.760565417799360710e-02,3.256184351246037556e-01,5.530570096117185530e-01
-3.681609542083490449e-01,9.700952637103069653e-01,-8.926173173394424606e-03,-4.337651815686636991e-02,-1.364135852728067255e-01,-2.685005549843599154e-02,1.491608220615008307e-01,1.016953102506364809e-01,1.949559671948695172e-01,6.995745179049106532e-02,6.044567120431022095e-02,9.249210475694064071e-02,1.479699665800180697e-01,2.669996023369711202e-01,3.260149122577760683e-01,-1.583148798480695342e-03,-1.432332185453776829e-01,-1.107180132268997530e-01,-1.933011242319472855e-01,-1.713848569187045867e-01,-3.131922502170767508e-01,-2.633764015197237462e-01,-2.288136906043488905e-01,-1.896302070985962651e-01,-1.156861015543431404e-01,1.322076323724423741e-01,2.071342056752239341e-02,3.221086517294708962e-01,4.470531069121884415e-02,9.904385374983754042e-03,3.509430403464668946e-01,2.172414065941174477e-01,2.198283779843711039e-01,6.859836690124512804e-02,5.393063158472073682e-02,-1.980294910451295062e-02,-2.632340809432117887e-02,1.270311720899694463e-01,-3.173210794092563569e-01,-6.855166683689883911e-02,-3.399805351013169413e-02,5.080799198030222508e-02,9.162259402891949345e-02,-5.497519170570179525e-02,9.470486806849814920e-02,3.421549458235217944e-01,1.286999528758515920e-01,1.004951871476800901e-01,-1.375322410348443596e-02,1.749266806139238573e-01,4.443523372567617646e-01
-5.928122224854579514e-01,5.110385369178046533e-01,-4.480614063529338859e-02,-6.885073491632613674e-02,-2.746127692726861302e-01,-1.673158138716362708e-01,1.778528518563456950e-01,4.192604391559404675e-01,1.320982254948880608e-01,1.198017165319789218e-01,9.873504000969872407e-02,7.945289178339670633e-01,2.815021780711950972e-01,4.309006891607189971e-01,6.787829773566343983e-01,3.793147695118508911e-01,3.112876939856629721e-01,5.100704058613311082e-02,5.617204511905549147e-01,-4.588834102147607702e-02,1.088017033198568490e-01,-1.047808564337811416e-01,-5.477451641656077008e-01,1.087590763204386718e-01,-2.041849168992710128e-01,2.009685695462094523e-01,-1.553324733798784052e-01,4.644658990255945419e-01,8.533890188020411272e-02,-1.727794752320662985e-01,4.634669822924830651e-01,2.329025779556450348e-01,-2.608490955086586321e-02,5.007846360987767281e-02,5.238225384395314155e-01,-1.365917039373028448e-02,-4.806990622398345930e-02,1.949794440062875001e-01,1.991170450121682867e-01,-2.381080590090622028e-03,1.028895941268711395e-01,2.105211299908986700e-01,1.649050035667256608e-01,-8.436572108845753759e-02,1.098562587037122257e-01,3.212697694114186597e-01,6.313767710225930141e-02,-5.120575768628714275e-02,-8.658427030549283032e-02,1.641400361841732422e-02,2.977739824367958699e-01
2.292295997647228190e-01,-6.836820122667983668e-01,6.753214118990567838e-03,3.122393246268833494e-02,1.241668500942525455e-01,2.897124721301121489e-02,-1.207710146887708835e-01,-9.678865687172513721e-02,-1.287336916591238500e-01,-2.714180901558786718e-02,-3.778930199244670551e-02,-3.781925588125263117e-03,-1.128272160769663718e-01,-1.828560979605121095e-01,-2.175545036846023572e-01,2.434692342318274527e-02,1.241024124928205574e-01,9.618415550412794113e-02,1.908372224134982920e-01,1.422982620511740737e-01,2.413650263014655850e-01,2.379357545752454894e-01,1.531686622774462714e-01,1.429192619787239549e-01,7.688880021795750641e-02,-8.457031542455042961e-02,-1.940599309017946444e-02,-2.111650437801629032e-01,-3.504446815722694203e-02,-1.015141900503116999e-02,-2.286077438120498462e-01,-1.422309828193445980e-01,-1.532484030921353324e-01,-3.895332297178125125e-02,-1.697047177252805281e-02,1.223051987354264146e-02,2.572210884490380364e-02,-7.984184737105330665e-02,2.519447559308405360e-01,5.017053776273554255e-02,3.441364163353588523e-02,-1.838887752074202034e-02,-4.955754185587160632e-02,4.011643332448401600e-02,-6.647989058407335894e-02,-2.419881459827061265e-01,-8.898883589783401771e-02,-7.546277008704187217e-02,8.478991833375214282e-03,-1.252658905867288508e-01,-3.127198681863588847e-01
-4.169038798197849394e-01,-3.035422723991906824e-01,-2.611279632905116888e-02,-2.004976996463769465e-02,-1.042435357110903654e-01,-1.005975084639606498e-01,1.206780264727573548e-02,2.176083608265257374e-01,-4.674959409546004113e-02,4.242135679551999744e-02,4.134287415114523689e-02,5.321500722565523089e-01,5.610441720200844834e-02,1.132565946526344347e-01,2.539737118277827221e-01,2.828793846710040416e-01,3.212247409278207733e-01,1.253799231873674314e-01,5.485236169651347415e-01,7.557749495131491080e-02,2.926390236738428685e-01,1.314603475079149930e-01,-2.367297153402027343e-01,1.900484893765573835e-01,-7.259818036121250262e-02,5.770243609559996129e-02,-1.327645980409139226e-01,1.102999002093184994e-01,3.175845750907597964e-02,-1.272203375926742042e-01,1.100551690456681581e-01,2.246583579601113198e-02,-1.631689874972513388e-01,-1.483414938768892570e-02,3.203323448024168463e-01,2.890819619331237971e-03,-1.288429657492639116e-02,5.815501152434535137e-02,3.721618015562350723e-01,4.557865293882003982e-02,9.222129009064164440e-02,1.198699205856881278e-01,6.320765426509578067e-02,-2.293278095402314504e-02,1.729785255758865478e-02,-2.151685272704013691e-04,-4.180446695804619639e-02,-1.162099204576086120e-01,-5.575012685525652240e-02,-1.053141267544865783e-01,-8.232435617704315922e-02
-7.920390006174111708e-01,9.767883695795469556e-01,-5.810779279267628411e-02,-1.038288755816180603e-01,-3.863196017651534531e-01,-2.252617500261555883e-01,2.795027758249555294e-01,5.458669616556902637e-01,2.401461657801306493e-01,1.685446137234607455e-01,1.381631693895988555e-01,1.036832721895819986e+00,4.859034922695550374e-01,6.325501183724216991e-01,9.622092427978182760e-01,4.729353615664876331e-01,3.603174097948653176e-01,1.031833125745262522e-02,6.503607286497355977e-01,-9.313144614099003182e-02,4.270072153242809865e-02,-2.403039703322550902e-01,-7.782030500673394746e-01,1.309673120636438703e-01,-2.929606212946042065e-01,2.940917409257872150e-01,-1.935295484368100005e-01,6.915280709296645067e-01,1.189807344823812091e-01,-2.192175421120566292e-01,6.931094989446195953e-01,3.593120682332749949e-01,3.141290158292196766e-02,9.253930425176100372e-02,7.599379843852713812e-01,-1.986415493913124691e-02,-7.628083702584477488e-02,2.947488294714600832e-01,1.358962105602209980e-01,-2.618304681447463506e-02,1.215668107712552376e-01,2.885820604157068869e-01,2.384663094131436734e-01,-1.257488773060558007e-01,1.647405948627182204e-01,5.192187067597290318e-01,1.286495263254220645e-01,-2.598989627684841069e-02,-1.113456332769217488e-01,7.666552805286870609e-02,5.231490885273778479e-01
-1.630548818533106015e-01,1.705973043552383439e+00,1.287406968003420443e-02,-3.964672100863568527e-02,-1.017461751259740033e-01,2.884339721716936561e-02,1.903374516847869402e-01,-5.887260995747637532e-02,3.069650025714760200e-01,3.287759917361777334e-02,4.197731600698629412e-02,-4.733157166675822092e-01,1.688533891380611940e-01,1.876131485323038750e-01,1.871273720693765741e-01,-3.391541703411425912e-01,-5.887025021627381172e-01,-3.110304716094829391e-01,-9.250339272909988697e-01,-3.517417337602520844e-01,-7.956003315843975798e-01,-5.576616173113640995e-01,-4.645080662424064255e-02,-4.828918683296501424e-01,-7.253968791317137732e-02,1.099262575810643072e-01,1.918544669876494080e-01,3.535886773210543677e-01,3.788222507891442908e-02,1.694887659673392222e-01,3.975011630453131328e-01,2.960784428704649196e-01,4.821368648630312004e-01,1.327239974905767839e-01,-2.373490330142068172e-01,-3.081144517751064141e-02,-2.277790645381604431e-02,1.320757006895175445e-01,-8.700170576430291680e-01,-1.487963763620359370e-01,-1.441397063275652868e-01,-5.268948892012099289e-02,6.228763721280646676e-02,-5.309328369489482030e-02,1.218545443258998162e-01,5.066990552742873799e-01,2.521202659627496678e-01,2.886937197309827341e-01,4.831559936388826748e-02,3.776642738019106438e-01,7.245744374225028261e-01
-2.689814192351664968e-01,-6.306728048041848611e-01,-1.977042639824076048e-02,-2.212086296552684579e-03,-3.614889837792087390e-02,-7.400358617426312791e-02,-4.313917303345147364e-02,1.540571312282148775e-01,-1.105778241994927330e-01,1.950673192269870154e-02,2.095992249002996341e-02,4.598429301790003532e-01,-5.089971009411621214e-03,1.319902792966885959e-02,1.101352932609690194e-01,2.665912757766092933e-01,3.496008756542296481e-01,1.618004583885431780e-01,5.782115281814209640e-01,1.365512135598909160e-01,3.884215760650945870e-01,2.288189840030633859e-01,-1.323988382505477956e-01,2.441056976395017675e-01,-2.540831773539575442e-02,9.213474246241500423e-03,-1.283994514501182460e-01,-1.789414816189724769e-02,1.282346925945569531e-02,-1.197730111143157916e-01,-2.492027632801009987e-02,-5.920637398920380184e-02,-2.264982078156800305e-01,-3.678642464381551985e-02,2.725111018928677575e-01,1.163823285751739572e-02,8.021706662709644515e-04,7.232134739602267756e-03,4.596694859599981808e-01,6.816946910471993748e-02,9.725616758425675856e-02,9.138768744698598512e-02,2.888894935738782824e-02,8.853678921052600750e-04,-1.931915345576310297e-02,-1.266409762243726755e-01,-8.602532642891143333e-02,-1.444605921004422366e-01,-4.475893555193841133e-02,-1.595524261753530071e-01,-2.351087723135302510e-01
4.883450601844908645e-01,-6.981525922744352686e-01,3.991004219459069052e-02,6.768195005243167472e-02,2.817951382539483629e-01,1.497893854620539200e-01,-2.057201202417923702e-01,-3.909635012605556237e-01,-1.516887495272919717e-01,-9.350517908992289629e-02,-1.069630161785172506e-01,-6.310513310317841240e-01,-2.756029587476209186e-01,-4.233500802599692303e-01,-6.305555618833177389e-01,-2.987030139259467254e-01,-1.870076934123736934e-01,-5.899488052127814693e-03,-3.472465571895232972e-01,1.067034651575239218e-01,9.890527165119872288e-03,1.854670614198909717e-01,4.952665128574725295e-01,-2.901573003946231188e-02,1.945328082820491911e-01,-2.067285969094279641e-01,1.058200411608768432e-01,-4.614055459382225277e-01,-9.194651939438322485e-02,1.257491283702835139e-01,-4.815298394848573360e-01,-2.463645471898435468e-01,-4.620404241604053608e-02,-6.000243633045496128e-02,-4.328582477785388183e-01,1.097652090574191032e-02,4.932701238104039709e-02,-1.978594881666150274e-01,-5.811202022047676219e-02,1.991492555109075635e-02,-7.078660379966809912e-02,-1.762988714671562818e-01,-1.559950130502074095e-01,8.373974774816234090e-02,-1.184125869821971988e-01,-3.683704510434345769e-01,-9.345443798384750478e-02,4.381423056834520338e-03,7.040356417277883472e-02,-7.184097709821854472e-02,-3.812053112277348776e-01
5.663218982426325709e-01,-2.175146722471261729e+00,7.055722329910626110e-03,7.688627445773525693e-02,2.801492609147376300e-01,-2.855738983749515469e-03,-3.511088052234104251e-01,-1.475135206130041843e-01,-4.295684447467916778e-01,-8.411112795099583150e-02,-1.131067361862394399e-01,3.565299220109029443e-01,-3.568337812800578823e-01,-4.036229187934342044e-01,-4.681797044745350522e-01,2.429031136496014043e-01,5.706440384079097816e-01,3.488619263010960259e-01,9.483559611962569802e-01,4.924569275658806089e-01,9.106284322830529021e-01,8.497881951467329831e-01,2.870355128201856898e-01,5.348073024027025779e-01,1.604846281012817788e-01,-2.072141284118590721e-01,-1.626543036253886854e-01,-5.625959085089003997e-01,-1.006195225484002032e-01,-1.285911193031715472e-01,-6.293502869355710461e-01,-3.914357869449375249e-01,-5.294851340915575078e-01,-1.412143297300290645e-01,8.102564698565799250e-02,2.958379547666514439e-02,4.911956396708874739e-02,-2.235232451442676904e-01,9.752799564943274158e-01,1.747700489159792758e-01,1.529221215421732727e-01,1.606783472413669811e-02,-1.214599044965738589e-01,1.051836739397644660e-01,-1.904630383795626880e-01,-7.251812327427036298e-01,-3.109769828879756504e-01,-2.982522512859149821e-01,-1.698087861968621340e-02,-4.483188051911543015e-01,-9.660825222472954055e-01
